"var.x"	"var.y"	"prev"	"estimate"	"lower"	"upper"	"se"	"p.value"	"n"	"estimate.infl"	"lower.infl"	"upper.infl"	"se.infl"	"p.value.infl"	"n.infl"	"message"	"q.value"	"q.value.infl"
"hMGS.00083"	"syssd_all"	92.9905277401894	0.0599046753243869	0.000867986642913009	0.118941364005861	0.0301111122443974	0.046727200622176	3695	0.0641760646865446	0.00517506221950629	0.123177067153583	0.0300929079704622	0.0330257315282424	3694	NA	0.160832971238216	0.119606412771349
"hMGS.06989"	"syssd_all"	47.9296346414073	-0.0520539843658843	-0.103357951598754	-0.000750017133014931	0.0261671098165198	0.0467452461714975	3695	-0.0553221590739997	-0.106440633592827	-0.0042036845551723	0.026072498516358	0.0339182364575466	3694	NA	0.160832971238216	0.119606412771349
"hMGS.00822"	"syssd_all"	84.0866035182679	0.0510913844227656	0.00072139262801349	0.101461376217518	0.0256907443583825	0.0468095961066451	3695	0.0557754390901162	0.00554398139152212	0.10600689678871	0.0256200839060393	0.0295443082377335	3694	NA	0.160832971238216	0.10846403572209
"hMGS.01305"	"syssd_all"	45.575101488498	0.0434830605022424	-0.000203850958071621	0.0871699719625564	0.0222821015875399	0.0510780666621597	3695	0.0403963710085248	-0.0032228002447962	0.0840155422618459	0.0222475492176143	0.0694898668542069	3694	NA	0.173277491967833	0.191901234705952
"hMGS.07639"	"syssd_all"	72.3951285520974	-0.0458852440712366	-0.0928295309644631	0.00105904282198999	0.0239434955354926	0.0553942501052829	3695	-0.0430913223063991	-0.0898968179073178	0.00371417329451969	0.0238727040683284	0.0711516800584081	3694	NA	0.183284407978242	0.191901234705952
"hMGS.05873"	"syssd_all"	55.5345060893099	-0.0355678973701757	-0.0720487120775294	0.000912917337178021	0.01860669917222	0.0560120262874755	3695	-0.0337677210709316	-0.070186820774816	0.00265137863295279	0.0185752202493229	0.0691645395278495	3694	NA	0.183284407978242	0.191901234705952
"hMGS.05757"	"syssd_all"	68.3355886332882	0.0347361585165377	-0.000901368281071152	0.0703736853141466	0.0181765880418063	0.0560795576649845	3695	0.0365546385978157	0.00102951050511213	0.0720797666905193	0.0181192584131066	0.0437235459402139	3694	NA	0.183284407978242	0.152180653402303
"hMGS.00595"	"syssd_all"	49.2286874154263	-0.0416689418058961	-0.0846918472254081	0.00135396361361598	0.0219434315016646	0.0576547283921873	3695	-0.0438537255232639	-0.0868264177896519	-0.000881033256876031	0.0219178186732988	0.0454867433785827	3694	NA	0.1861622555314	0.155431848073162
"hMGS.06036"	"syssd_all"	63.8971583220568	-0.0484817626988216	-0.0987197047288326	0.00175617933118934	0.0256233936079124	0.0585597678844582	3695	-0.0462284950595494	-0.0963744271242623	0.00391743700516347	0.0255764623585759	0.070774275864684	3694	NA	0.186833545155176	0.191901234705952
"hMGS.00342"	"syssd_all"	51.2313937753721	-0.0366078461485144	-0.0747854834289654	0.00156979113193662	0.0194721476941219	0.0601878910752453	3695	-0.0349927079898288	-0.0730566671155719	0.0030712511359144	0.0194141653712129	0.0715617446372836	3694	NA	0.189768880096067	0.191901234705952
"hMGS.01886"	"syssd_all"	49.2286874154263	-0.0468588678769496	-0.0959407772202748	0.00222304146637559	0.0250337699219567	0.0613122579619654	3695	-0.0499247815515895	-0.0989214497617234	-0.000928113341455636	0.0249902911078596	0.0458175970066409	3694	NA	0.190803442545136	0.155431848073162
"hMGS.01829"	"syssd_all"	63.680649526387	0.0535498285238597	-0.00267608823291098	0.10977574528063	0.0286775042489561	0.0619399235127867	3695	0.0484791141098438	-0.00756910901172798	0.104527337231416	0.0285868705577954	0.0900009468490267	3694	NA	0.190803442545136	0.225422932294758
"hMGS.05754"	"syssd_all"	49.0663058186739	-0.0309898258143245	-0.0637791164391047	0.00179946481045568	0.0167238717561534	0.063960517917424	3695	-0.0329831251867088	-0.0657332701270889	-0.000232980246328736	0.0167039042813	0.0483931900265847	3694	NA	0.194788850021246	0.156883867227445
"hMGS.00012"	"syssd_all"	97.2665764546685	0.0545510144768455	-0.00333564822826123	0.112437677181952	0.0295245522249966	0.06473569229232	3695	0.0588114940773215	0.000917215432616435	0.116705772722027	0.0295284338642332	0.0464810538495255	3694	NA	0.194934444206087	0.155711530395911
"hMGS.00112"	"syssd_all"	35.7510148849797	-0.0385106795905869	-0.0794896146140874	0.00246825543291362	0.0209009234716056	0.0654797333273283	3695	-0.0411174913774082	-0.082085898839199	-0.000149083915617486	0.0208955520057954	0.049172555399647	3694	NA	0.194984094796933	0.156883867227445
"hMGS.00185"	"syssd_all"	60.7307171853857	-0.0417209802214469	-0.0865040226454987	0.00306206220260499	0.0228411729585944	0.0678479586661207	3695	-0.0440329287240849	-0.0887361730815523	0.000670315633382587	0.0228004705374606	0.0535337527962719	3694	NA	0.199815966181542	0.166826113365126
